oil_urals,gdp_quart,gdp_quart_growth,cpi,ppi,gdp_deflator,balance_trade,balance_trade_growth,usdrub,eurrub,brent,net_capital_export,gdp_annual,gdp_annual_growth,average_provision_of_build_contract,average_provision_of_build_contract_moscow,rts,micex,micex_rgbi_tr,micex_cbi_tr,deposits_value,deposits_growth,deposits_rate,mortgage_value,mortgage_growth,mortgage_rate,grp,grp_growth,income_per_cap,real_dispos_income_per_cap_growth,salary,salary_growth,fixed_basket,retail_trade_turnover,retail_trade_turnover_per_cap,retail_trade_turnover_growth,labor_force,unemployment,employment,invest_fixed_capital_per_cap,invest_fixed_assets,profitable_enterpr_share,unprofitable_enterpr_share,share_own_revenues,overdue_wages_per_cap,fin_res_per_cap,marriages_per_1000_cap,divorce_rate,construction_value,invest_fixed_assets_phys,pop_natural_increase,pop_migration,pop_total_inc,childbirth,mortality,housing_fund_sqm,lodging_sqm_per_cap,water_pipes_share,baths_share,sewerage_share,gas_share,hot_water_share,electric_stove_share,heating_share,old_house_share,average_life_exp,infant_mortarity_per_1000_cap,perinatal_mort_per_1000_cap,incidence_population,rent_price_4+room_bus,rent_price_3room_bus,rent_price_2room_bus,rent_price_1room_bus,rent_price_3room_eco,rent_price_2room_eco,rent_price_1room_eco,load_of_teachers_preschool_per_teacher,child_on_acc_pre_school,load_of_teachers_school_per_teacher,students_state_oneshift,modern_education_share,old_education_build_share,provision_doctors,provision_nurse,load_on_doctors,power_clinics,hospital_beds_available_per_cap,hospital_bed_occupancy_per_year,provision_retail_space_sqm,provision_retail_space_modern_sqm,turnover_catering_per_cap,theaters_viewers_per_1000_cap,seats_theather_rfmin_per_100000_cap,museum_visitis_per_100_cap,bandwidth_sports,population_reg_sports_share,students_reg_sports_share,apartment_build,apartment_fund_sqm
107.917602539,18543.5,1.29999995232,401.600006104,487.899993896,108.299003601,15.7770004272,10.5,32.9020004272,44.2583999634,108.059997559,0.0104393493384,66926.8984375,0.0351786725223,6.13999986649,6.38999986649,1447.19995117,1508.52001953,133.789993286,241.86000061,16062065,0.00729675684124,5.0,1029124,0.299740344286,12.2600002289,11814.8974609,0.107625462115,56583.3984375,0.0540000014007,55485.1992188,0.136283949018,15367.5800781,4016.98681641,333.528991699,103.5,6879.31396484,0.0170000009239,0.717999994755,117328.648438,1413.09375,0.685000002384,0.314999997616,0.969793736935,84183.0,198.004714966,8.0,3.79999995232,674276.8125,107.099998474,1.70000004768,9.0,10.6999998093,11.3000001907,9.60000038147,233.0,19.2434749603,98.8000030518,98.5999984741,98.0,43.5999984741,94.3000030518,54.5,99.3000030518,0.40000000596,76.3700027466,7.59999990463,8.81999969482,684.200012207,165.949996948,89.25,70.9899978638,55.9900016785,49.2900009155,42.0200004578,34.5499992371,863.394775391,660,1437.73950195,100.0,1389,1389,65.1999969482,97.9000015259,8846.95605469,121.099998474,772.0,293.0,,,9350.0,627.0,0.439390003681,1440.0,329348.0,26.7000007629,76.1999969482,46352.0,226047.296875
107.917602539,18543.5,1.29999995232,401.600006104,487.899993896,108.299003601,15.7770004272,10.5,33.0307998657,44.4934005737,110.080001831,0.0104393493384,66926.8984375,0.0351786725223,6.13999986649,6.38999986649,1425.85998535,1494.06994629,133.460006714,241.86000061,16062065,0.00729675684124,5.0,1029124,0.299740344286,12.2600002289,11814.8974609,0.107625462115,56583.3984375,0.0540000014007,55485.1992188,0.136283949018,15367.5800781,4016.98681641,333.528991699,103.5,6879.31396484,0.0170000009239,0.717999994755,117328.648438,1413.09375,0.685000002384,0.314999997616,0.969793736935,84183.0,198.004714966,8.0,3.79999995232,674276.8125,107.099998474,1.70000004768,9.0,10.6999998093,11.3000001907,9.60000038147,233.0,19.2434749603,98.8000030518,98.5999984741,98.0,43.5999984741,94.3000030518,54.5,99.3000030518,0.40000000596,76.3700027466,7.59999990463,8.81999969482,684.200012207,165.949996948,89.25,70.9899978638,55.9900016785,49.2900009155,42.0200004578,34.5499992371,863.394775391,660,1437.73950195,100.0,1389,1389,65.1999969482,97.9000015259,8846.95605469,121.099998474,772.0,293.0,,,9350.0,627.0,0.439390003681,1440.0,329348.0,26.7000007629,76.1999969482,46352.0,226047.296875
107.917602539,18543.5,1.29999995232,401.600006104,487.899993896,108.299003601,15.7770004272,10.5,32.7643013,44.3907012939,111.050003052,0.0104393493384,66926.8984375,0.0351786725223,6.13999986649,6.38999986649,1444.91003418,1504.09997559,133.710006714,241.86000061,16062065,0.00729675684124,5.0,1029124,0.299740344286,12.2600002289,11814.8974609,0.107625462115,56583.3984375,0.0540000014007,55485.1992188,0.136283949018,15367.5800781,4016.98681641,333.528991699,103.5,6879.31396484,0.0170000009239,0.717999994755,117328.648438,1413.09375,0.685000002384,0.314999997616,0.969793736935,84183.0,198.004714966,8.0,3.79999995232,674276.8125,107.099998474,1.70000004768,9.0,10.6999998093,11.3000001907,9.60000038147,233.0,19.2434749603,98.8000030518,98.5999984741,98.0,43.5999984741,94.3000030518,54.5,99.3000030518,0.40000000596,76.3700027466,7.59999990463,8.81999969482,684.200012207,165.949996948,89.25,70.9899978638,55.9900016785,49.2900009155,42.0200004578,34.5499992371,863.394775391,660,1437.73950195,100.0,1389,1389,65.1999969482,97.9000015259,8846.95605469,121.099998474,772.0,293.0,,,9350.0,627.0,0.439390003681,1440.0,329348.0,26.7000007629,76.1999969482,46352.0,226047.296875
107.917602539,18543.5,1.29999995232,401.600006104,487.899993896,108.299003601,15.7770004272,10.5,32.7643013,44.3907012939,111.050003052,0.0104393493384,66926.8984375,0.0351786725223,6.13999986649,6.38999986649,1444.91003418,1504.09997559,133.710006714,241.86000061,16062065,0.00729675684124,5.0,1029124,0.299740344286,12.2600002289,11814.8974609,0.107625462115,56583.3984375,0.0540000014007,55485.1992188,0.136283949018,15367.5800781,4016.98681641,333.528991699,103.5,6879.31396484,0.0170000009239,0.717999994755,117328.648438,1413.09375,0.685000002384,0.314999997616,0.969793736935,84183.0,198.004714966,8.0,3.79999995232,674276.8125,107.099998474,1.70000004768,9.0,10.6999998093,11.3000001907,9.60000038147,233.0,19.2434749603,98.8000030518,98.5999984741,98.0,43.5999984741,94.3000030518,54.5,99.3000030518,0.40000000596,76.3700027466,7.59999990463,8.81999969482,684.200012207,165.949996948,89.25,70.9899978638,55.9900016785,49.2900009155,42.0200004578,34.5499992371,863.394775391,660,1437.73950195,100.0,1389,1389,65.1999969482,97.9000015259,8846.95605469,121.099998474,772.0,293.0,,,9350.0,627.0,0.439390003681,1440.0,329348.0,26.7000007629,76.1999969482,46352.0,226047.296875
107.917602539,18543.5,1.29999995232,401.600006104,487.899993896,108.299003601,15.7770004272,10.5,32.7643013,44.3907012939,111.050003052,0.0104393493384,66926.8984375,0.0351786725223,6.13999986649,6.38999986649,1444.91003418,1504.09997559,133.710006714,241.86000061,16062065,0.00729675684124,5.0,1029124,0.299740344286,12.2600002289,11814.8974609,0.107625462115,56583.3984375,0.0540000014007,55485.1992188,0.136283949018,15367.5800781,4016.98681641,333.528991699,103.5,6879.31396484,0.0170000009239,0.717999994755,117328.648438,1413.09375,0.685000002384,0.314999997616,0.969793736935,84183.0,198.004714966,8.0,3.79999995232,674276.8125,107.099998474,1.70000004768,9.0,10.6999998093,11.3000001907,9.60000038147,233.0,19.2434749603,98.8000030518,98.5999984741,98.0,43.5999984741,94.3000030518,54.5,99.3000030518,0.40000000596,76.3700027466,7.59999990463,8.81999969482,684.200012207,165.949996948,89.25,70.9899978638,55.9900016785,49.2900009155,42.0200004578,34.5499992371,863.394775391,660,1437.73950195,100.0,1389,1389,65.1999969482,97.9000015259,8846.95605469,121.099998474,772.0,293.0,,,9350.0,627.0,0.439390003681,1440.0,329348.0,26.7000007629,76.1999969482,46352.0,226047.296875
107.917602539,18543.5,1.29999995232,401.600006104,487.899993896,108.299003601,15.7770004272,10.5,32.9553985596,44.4972000122,111.0,0.0104393493384,66926.8984375,0.0351786725223,6.13999986649,6.38999986649,1433.55004883,1502.41003418,133.570007324,242.009994507,16062065,0.00729675684124,5.0,1029124,0.299740344286,12.2600002289,11814.8974609,0.107625462115,56583.3984375,0.0540000014007,55485.1992188,0.136283949018,15367.5800781,4016.98681641,333.528991699,103.5,6879.31396484,0.0170000009239,0.717999994755,117328.648438,1413.09375,0.685000002384,0.314999997616,0.969793736935,84183.0,198.004714966,8.0,3.79999995232,674276.8125,107.099998474,1.70000004768,9.0,10.6999998093,11.3000001907,9.60000038147,233.0,19.2434749603,98.8000030518,98.5999984741,98.0,43.5999984741,94.3000030518,54.5,99.3000030518,0.40000000596,76.3700027466,7.59999990463,8.81999969482,684.200012207,165.949996948,89.25,70.9899978638,55.9900016785,49.2900009155,42.0200004578,34.5499992371,863.394775391,660,1437.73950195,100.0,1389,1389,65.1999969482,97.9000015259,8846.95605469,121.099998474,772.0,293.0,,,9350.0,627.0,0.439390003681,1440.0,329348.0,26.7000007629,76.1999969482,46352.0,226047.296875
107.917602539,18543.5,1.29999995232,401.600006104,487.899993896,108.299003601,15.7770004272,10.5,32.9762001038,44.6943016052,110.879997253,0.0104393493384,66926.8984375,0.0351786725223,6.13999986649,6.38999986649,1416.43005371,1484.36999512,133.149993896,241.970001221,16062065,0.00729675684124,5.0,1029124,0.299740344286,12.2600002289,11814.8974609,0.107625462115,56583.3984375,0.0540000014007,55485.1992188,0.136283949018,15367.5800781,4016.98681641,333.528991699,103.5,6879.31396484,0.0170000009239,0.717999994755,117328.648438,1413.09375,0.685000002384,0.314999997616,0.969793736935,84183.0,198.004714966,8.0,3.79999995232,674276.8125,107.099998474,1.70000004768,9.0,10.6999998093,11.3000001907,9.60000038147,233.0,19.2434749603,98.8000030518,98.5999984741,98.0,43.5999984741,94.3000030518,54.5,99.3000030518,0.40000000596,76.3700027466,7.59999990463,8.81999969482,684.200012207,165.949996948,89.25,70.9899978638,55.9900016785,49.2900009155,42.0200004578,34.5499992371,863.394775391,660,1437.73950195,100.0,1389,1389,65.1999969482,97.9000015259,8846.95605469,121.099998474,772.0,293.0,,,9350.0,627.0,0.439390003681,1440.0,329348.0,26.7000007629,76.1999969482,46352.0,226047.296875
107.917602539,18543.5,1.29999995232,401.600006104,487.899993896,108.299003601,15.7770004272,10.5,33.192401886,45.0175018311,111.309997559,0.0104393493384,66926.8984375,0.0351786725223,6.13999986649,6.38999986649,1404.31005859,1475.42004395,132.869995117,241.970001221,16062065,0.00729675684124,5.0,1029124,0.299740344286,12.2600002289,11814.8974609,0.107625462115,56583.3984375,0.0540000014007,55485.1992188,0.136283949018,15367.5800781,4016.98681641,333.528991699,103.5,6879.31396484,0.0170000009239,0.717999994755,117328.648438,1413.09375,0.685000002384,0.314999997616,0.969793736935,84183.0,198.004714966,8.0,3.79999995232,674276.8125,107.099998474,1.70000004768,9.0,10.6999998093,11.3000001907,9.60000038147,233.0,19.2434749603,98.8000030518,98.5999984741,98.0,43.5999984741,94.3000030518,54.5,99.3000030518,0.40000000596,76.3700027466,7.59999990463,8.81999969482,684.200012207,165.949996948,89.25,70.9899978638,55.9900016785,49.2900009155,42.0200004578,34.5499992371,863.394775391,660,1437.73950195,100.0,1389,1389,65.1999969482,97.9000015259,8846.95605469,121.099998474,772.0,293.0,,,9350.0,627.0,0.439390003681,1440.0,329348.0,26.7000007629,76.1999969482,46352.0,226047.296875
107.917602539,18543.5,1.29999995232,401.600006104,487.899993896,108.299003601,15.7770004272,10.5,33.1669998169,45.1113014221,110.86000061,0.0104393493384,66926.8984375,0.0351786725223,6.13999986649,6.38999986649,1406.51000977,1479.45996094,132.419998169,241.919998169,16062065,0.00729675684124,5.0,1029124,0.299740344286,12.2600002289,11814.8974609,0.107625462115,56583.3984375,0.0540000014007,55485.1992188,0.136283949018,15367.5800781,4016.98681641,333.528991699,103.5,6879.31396484,0.0170000009239,0.717999994755,117328.648438,1413.09375,0.685000002384,0.314999997616,0.969793736935,84183.0,198.004714966,8.0,3.79999995232,674276.8125,107.099998474,1.70000004768,9.0,10.6999998093,11.3000001907,9.60000038147,233.0,19.2434749603,98.8000030518,98.5999984741,98.0,43.5999984741,94.3000030518,54.5,99.3000030518,0.40000000596,76.3700027466,7.59999990463,8.81999969482,684.200012207,165.949996948,89.25,70.9899978638,55.9900016785,49.2900009155,42.0200004578,34.5499992371,863.394775391,660,1437.73950195,100.0,1389,1389,65.1999969482,97.9000015259,8846.95605469,121.099998474,772.0,293.0,,,9350.0,627.0,0.439390003681,1440.0,329348.0,26.7000007629,76.1999969482,46352.0,226047.296875
107.917602539,18543.5,1.29999995232,401.600006104,487.899993896,108.299003601,15.7770004272,10.5,33.1199989319,45.060798645,109.690002441,0.0104393493384,66926.8984375,0.0351786725223,6.13999986649,6.38999986649,1402.93005371,1479.34997559,132.229995728,241.919998169,16062065,0.00729675684124,5.0,1029124,0.299740344286,12.2600002289,11814.8974609,0.107625462115,56583.3984375,0.0540000014007,55485.1992188,0.136283949018,15367.5800781,4016.98681641,333.528991699,103.5,6879.31396484,0.0170000009239,0.717999994755,117328.648438,1413.09375,0.685000002384,0.314999997616,0.969793736935,84183.0,198.004714966,8.0,3.79999995232,674276.8125,107.099998474,1.70000004768,9.0,10.6999998093,11.3000001907,9.60000038147,233.0,19.2434749603,98.8000030518,98.5999984741,98.0,43.5999984741,94.3000030518,54.5,99.3000030518,0.40000000596,76.3700027466,7.59999990463,8.81999969482,684.200012207,165.949996948,89.25,70.9899978638,55.9900016785,49.2900009155,42.0200004578,34.5499992371,863.394775391,660,1437.73950195,100.0,1389,1389,65.1999969482,97.9000015259,8846.95605469,121.099998474,772.0,293.0,,,9350.0,627.0,0.439390003681,1440.0,329348.0,26.7000007629,76.1999969482,46352.0,226047.296875
107.917602539,18543.5,1.29999995232,401.600006104,487.899993896,108.299003601,15.7770004272,10.5,33.1199989319,45.060798645,109.690002441,0.0104393493384,66926.8984375,0.0351786725223,6.13999986649,6.38999986649,1402.93005371,1479.34997559,132.229995728,241.919998169,16062065,0.00729675684124,5.0,1029124,0.299740344286,12.2600002289,11814.8974609,0.107625462115,56583.3984375,0.0540000014007,55485.1992188,0.136283949018,15367.5800781,4016.98681641,333.528991699,103.5,6879.31396484,0.0170000009239,0.717999994755,117328.648438,1413.09375,0.685000002384,0.314999997616,0.969793736935,84183.0,198.004714966,8.0,3.79999995232,674276.8125,107.099998474,1.70000004768,9.0,10.6999998093,11.3000001907,9.60000038147,233.0,19.2434749603,98.8000030518,98.5999984741,98.0,43.5999984741,94.3000030518,54.5,99.3000030518,0.40000000596,76.3700027466,7.59999990463,8.81999969482,684.200012207,165.949996948,89.25,70.9899978638,55.9900016785,49.2900009155,42.0200004578,34.5499992371,863.394775391,660,1437.73950195,100.0,1389,1389,65.1999969482,97.9000015259,8846.95605469,121.099998474,772.0,293.0,,,9350.0,627.0,0.439390003681,1440.0,329348.0,26.7000007629,76.1999969482,46352.0,226047.296875
110.622001648,18543.5,1.29999995232,403.899993896,480.600006104,108.299003601,20.1909999847,10.5,33.1199989319,45.060798645,109.690002441,0.258712053299,66926.8984375,0.0351786725223,6.13999986649,6.38999986649,1402.93005371,1479.34997559,132.229995728,241.919998169,16260794,0.012372569181,5.09999990463,1160728,0.296714454889,11.9300003052,11814.8974609,0.107625462115,88547.8984375,0.0540000014007,55485.1992188,0.136283949018,15417.3398438,4016.98681641,333.528991699,103.5,6879.31396484,0.0170000009239,0.717999994755,117328.648438,1413.09375,0.685000002384,0.314999997616,0.969793736935,84183.0,198.004714966,8.0,3.79999995232,674276.8125,107.099998474,1.70000004768,9.0,10.6999998093,11.3000001907,9.60000038147,233.0,19.2434749603,98.8000030518,98.5999984741,98.0,43.5999984741,94.3000030518,54.5,99.3000030518,0.40000000596,76.3700027466,7.59999990463,8.81999969482,684.200012207,142.38999939,86.8099975586,71.1999969482,56.5999984741,48.5,42.0,33.9700012207,863.394775391,660,1437.73950195,100.0,1389,1389,65.1999969482,97.9000015259,8846.95605469,121.099998474,772.0,293.0,,,9350.0,627.0,0.439390003681,1440.0,329348.0,26.7000007629,76.1999969482,46352.0,226047.296875
110.622001648,18543.5,1.29999995232,403.899993896,480.600006104,108.299003601,20.1909999847,10.5,33.2229995728,45.0195007324,111.449996948,0.258712053299,66926.8984375,0.0351786725223,6.13999986649,6.38999986649,1398.73999023,1473.26000977,132.240005493,227.850006104,16260794,0.012372569181,5.09999990463,1160728,0.296714454889,11.9300003052,11814.8974609,0.107625462115,88547.8984375,0.0540000014007,55485.1992188,0.136283949018,15417.3398438,4016.98681641,333.528991699,103.5,6879.31396484,0.0170000009239,0.717999994755,117328.648438,1413.09375,0.685000002384,0.314999997616,0.969793736935,84183.0,198.004714966,8.0,3.79999995232,674276.8125,107.099998474,1.70000004768,9.0,10.6999998093,11.3000001907,9.60000038147,233.0,19.2434749603,98.8000030518,98.5999984741,98.0,43.5999984741,94.3000030518,54.5,99.3000030518,0.40000000596,76.3700027466,7.59999990463,8.81999969482,684.200012207,142.38999939,86.8099975586,71.1999969482,56.5999984741,48.5,42.0,33.9700012207,863.394775391,660,1437.73950195,100.0,1389,1389,65.1999969482,97.9000015259,8846.95605469,121.099998474,772.0,293.0,,,9350.0,627.0,0.439390003681,1440.0,329348.0,26.7000007629,76.1999969482,46352.0,226047.296875
110.622001648,18543.5,1.29999995232,403.899993896,480.600006104,108.299003601,20.1909999847,10.5,33.2599983215,45.246799469,112.620002747,0.258712053299,66926.8984375,0.0351786725223,6.13999986649,6.38999986649,1372.43994141,1448.83996582,132.020004272,229.169998169,16260794,0.012372569181,5.09999990463,1160728,0.296714454889,11.9300003052,11814.8974609,0.107625462115,88547.8984375,0.0540000014007,55485.1992188,0.136283949018,15417.3398438,4016.98681641,333.528991699,103.5,6879.31396484,0.0170000009239,0.717999994755,117328.648438,1413.09375,0.685000002384,0.314999997616,0.969793736935,84183.0,198.004714966,8.0,3.79999995232,674276.8125,107.099998474,1.70000004768,9.0,10.6999998093,11.3000001907,9.60000038147,233.0,19.2434749603,98.8000030518,98.5999984741,98.0,43.5999984741,94.3000030518,54.5,99.3000030518,0.40000000596,76.3700027466,7.59999990463,8.81999969482,684.200012207,142.38999939,86.8099975586,71.1999969482,56.5999984741,48.5,42.0,33.9700012207,863.394775391,660,1437.73950195,100.0,1389,1389,65.1999969482,97.9000015259,8846.95605469,121.099998474,772.0,293.0,,,9350.0,627.0,0.439390003681,1440.0,329348.0,26.7000007629,76.1999969482,46352.0,226047.296875
110.622001648,18543.5,1.29999995232,403.899993896,480.600006104,108.299003601,20.1909999847,10.5,33.1916999817,44.9894981384,111.879997253,0.258712053299,66926.8984375,0.0351786725223,6.13999986649,6.38999986649,1364.43994141,1439.26000977,132.380004883,231.039993286,16260794,0.012372569181,5.09999990463,1160728,0.296714454889,11.9300003052,11814.8974609,0.107625462115,88547.8984375,0.0540000014007,55485.1992188,0.136283949018,15417.3398438,4016.98681641,333.528991699,103.5,6879.31396484,0.0170000009239,0.717999994755,117328.648438,1413.09375,0.685000002384,0.314999997616,0.969793736935,84183.0,198.004714966,8.0,3.79999995232,674276.8125,107.099998474,1.70000004768,9.0,10.6999998093,11.3000001907,9.60000038147,233.0,19.2434749603,98.8000030518,98.5999984741,98.0,43.5999984741,94.3000030518,54.5,99.3000030518,0.40000000596,76.3700027466,7.59999990463,8.81999969482,684.200012207,142.38999939,86.8099975586,71.1999969482,56.5999984741,48.5,42.0,33.9700012207,863.394775391,660,1437.73950195,100.0,1389,1389,65.1999969482,97.9000015259,8846.95605469,121.099998474,772.0,293.0,,,9350.0,627.0,0.439390003681,1440.0,329348.0,26.7000007629,76.1999969482,46352.0,226047.296875
110.622001648,18543.5,1.29999995232,403.899993896,480.600006104,108.299003601,20.1909999847,10.5,32.9659996033,45.0447006226,110.980003357,0.258712053299,66926.8984375,0.0351786725223,6.13999986649,6.38999986649,1362.55004883,1429.25,132.410003662,231.039993286,16260794,0.012372569181,5.09999990463,1160728,0.296714454889,11.9300003052,11814.8974609,0.107625462115,88547.8984375,0.0540000014007,55485.1992188,0.136283949018,15417.3398438,4016.98681641,333.528991699,103.5,6879.31396484,0.0170000009239,0.717999994755,117328.648438,1413.09375,0.685000002384,0.314999997616,0.969793736935,84183.0,198.004714966,8.0,3.79999995232,674276.8125,107.099998474,1.70000004768,9.0,10.6999998093,11.3000001907,9.60000038147,233.0,19.2434749603,98.8000030518,98.5999984741,98.0,43.5999984741,94.3000030518,54.5,99.3000030518,0.40000000596,76.3700027466,7.59999990463,8.81999969482,684.200012207,142.38999939,86.8099975586,71.1999969482,56.5999984741,48.5,42.0,33.9700012207,863.394775391,660,1437.73950195,100.0,1389,1389,65.1999969482,97.9000015259,8846.95605469,121.099998474,772.0,293.0,,,9350.0,627.0,0.439390003681,1440.0,329348.0,26.7000007629,76.1999969482,46352.0,226047.296875
110.622001648,18543.5,1.29999995232,403.899993896,480.600006104,108.299003601,20.1909999847,10.5,32.7229995728,44.7986984253,111.61000061,0.258712053299,66926.8984375,0.0351786725223,6.13999986649,6.38999986649,1390.60998535,1448.67004395,132.699996948,231.039993286,16260794,0.012372569181,5.09999990463,1160728,0.296714454889,11.9300003052,11814.8974609,0.107625462115,88547.8984375,0.0540000014007,55485.1992188,0.136283949018,15417.3398438,4016.98681641,333.528991699,103.5,6879.31396484,0.0170000009239,0.717999994755,117328.648438,1413.09375,0.685000002384,0.314999997616,0.969793736935,84183.0,198.004714966,8.0,3.79999995232,674276.8125,107.099998474,1.70000004768,9.0,10.6999998093,11.3000001907,9.60000038147,233.0,19.2434749603,98.8000030518,98.5999984741,98.0,43.5999984741,94.3000030518,54.5,99.3000030518,0.40000000596,76.3700027466,7.59999990463,8.81999969482,684.200012207,142.38999939,86.8099975586,71.1999969482,56.5999984741,48.5,42.0,33.9700012207,863.394775391,660,1437.73950195,100.0,1389,1389,65.1999969482,97.9000015259,8846.95605469,121.099998474,772.0,293.0,,,9350.0,627.0,0.439390003681,1440.0,329348.0,26.7000007629,76.1999969482,46352.0,226047.296875
110.622001648,18543.5,1.29999995232,403.899993896,480.600006104,108.299003601,20.1909999847,10.5,32.7229995728,44.7986984253,111.61000061,0.258712053299,66926.8984375,0.0351786725223,6.13999986649,6.38999986649,1390.60998535,1448.67004395,132.699996948,234.660003662,16260794,0.012372569181,5.09999990463,1160728,0.296714454889,11.9300003052,11814.8974609,0.107625462115,88547.8984375,0.0540000014007,55485.1992188,0.136283949018,15417.3398438,4016.98681641,333.528991699,103.5,6879.31396484,0.0170000009239,0.717999994755,117328.648438,1413.09375,0.685000002384,0.314999997616,0.969793736935,84183.0,198.004714966,8.0,3.79999995232,674276.8125,107.099998474,1.70000004768,9.0,10.6999998093,11.3000001907,9.60000038147,233.0,19.2434749603,98.8000030518,98.5999984741,98.0,43.5999984741,94.3000030518,54.5,99.3000030518,0.40000000596,76.3700027466,7.59999990463,8.81999969482,684.200012207,142.38999939,86.8099975586,71.1999969482,56.5999984741,48.5,42.0,33.9700012207,863.394775391,660,1437.73950195,100.0,1389,1389,65.1999969482,97.9000015259,8846.95605469,121.099998474,772.0,293.0,,,9350.0,627.0,0.439390003681,1440.0,329348.0,26.7000007629,76.1999969482,46352.0,226047.296875
110.622001648,18543.5,1.29999995232,403.899993896,480.600006104,108.299003601,20.1909999847,10.5,32.7229995728,44.7986984253,111.61000061,0.258712053299,66926.8984375,0.0351786725223,6.13999986649,6.38999986649,1390.60998535,1448.67004395,132.699996948,236.770004272,16260794,0.012372569181,5.09999990463,1160728,0.296714454889,11.9300003052,11814.8974609,0.107625462115,88547.8984375,0.0540000014007,55485.1992188,0.136283949018,15417.3398438,4016.98681641,333.528991699,103.5,6879.31396484,0.0170000009239,0.717999994755,117328.648438,1413.09375,0.685000002384,0.314999997616,0.969793736935,84183.0,198.004714966,8.0,3.79999995232,674276.8125,107.099998474,1.70000004768,9.0,10.6999998093,11.3000001907,9.60000038147,233.0,19.2434749603,98.8000030518,98.5999984741,98.0,43.5999984741,94.3000030518,54.5,99.3000030518,0.40000000596,76.3700027466,7.59999990463,8.81999969482,684.200012207,142.38999939,86.8099975586,71.1999969482,56.5999984741,48.5,42.0,33.9700012207,863.394775391,660,1437.73950195,100.0,1389,1389,65.1999969482,97.9000015259,8846.95605469,121.099998474,772.0,293.0,,,9350.0,627.0,0.439390003681,1440.0,329348.0,26.7000007629,76.1999969482,46352.0,226047.296875
110.622001648,18543.5,1.29999995232,403.899993896,480.600006104,108.299003601,20.1909999847,10.5,32.7574005127,44.9608001709,109.38999939,0.258712053299,66926.8984375,0.0351786725223,6.13999986649,6.38999986649,1412.07995605,1465.69995117,133.020004272,238.199996948,16260794,0.012372569181,5.09999990463,1160728,0.296714454889,11.9300003052,11814.8974609,0.107625462115,88547.8984375,0.0540000014007,55485.1992188,0.136283949018,15417.3398438,4016.98681641,333.528991699,103.5,6879.31396484,0.0170000009239,0.717999994755,117328.648438,1413.09375,0.685000002384,0.314999997616,0.969793736935,84183.0,198.004714966,8.0,3.79999995232,674276.8125,107.099998474,1.70000004768,9.0,10.6999998093,11.3000001907,9.60000038147,233.0,19.2434749603,98.8000030518,98.5999984741,98.0,43.5999984741,94.3000030518,54.5,99.3000030518,0.40000000596,76.3700027466,7.59999990463,8.81999969482,684.200012207,142.38999939,86.8099975586,71.1999969482,56.5999984741,48.5,42.0,33.9700012207,863.394775391,660,1437.73950195,100.0,1389,1389,65.1999969482,97.9000015259,8846.95605469,121.099998474,772.0,293.0,,,9350.0,627.0,0.439390003681,1440.0,329348.0,26.7000007629,76.1999969482,46352.0,226047.296875
110.622001648,18543.5,1.29999995232,403.899993896,480.600006104,108.299003601,20.1909999847,10.5,32.7223014832,45.0419998169,109.379997253,0.258712053299,66926.8984375,0.0351786725223,6.13999986649,6.38999986649,1409.84997559,1464.14001465,133.259994507,238.199996948,16260794,0.012372569181,5.09999990463,1160728,0.296714454889,11.9300003052,11814.8974609,0.107625462115,88547.8984375,0.0540000014007,55485.1992188,0.136283949018,15417.3398438,4016.98681641,333.528991699,103.5,6879.31396484,0.0170000009239,0.717999994755,117328.648438,1413.09375,0.685000002384,0.314999997616,0.969793736935,84183.0,198.004714966,8.0,3.79999995232,674276.8125,107.099998474,1.70000004768,9.0,10.6999998093,11.3000001907,9.60000038147,233.0,19.2434749603,98.8000030518,98.5999984741,98.0,43.5999984741,94.3000030518,54.5,99.3000030518,0.40000000596,76.3700027466,7.59999990463,8.81999969482,684.200012207,142.38999939,86.8099975586,71.1999969482,56.5999984741,48.5,42.0,33.9700012207,863.394775391,660,1437.73950195,100.0,1389,1389,65.1999969482,97.9000015259,8846.95605469,121.099998474,772.0,293.0,,,9350.0,627.0,0.439390003681,1440.0,329348.0,26.7000007629,76.1999969482,46352.0,226047.296875
