balance_trade_growth,net_capital_export,average_provision_of_build_contract_moscow,micex,deposits_growth,mortgage_value,mortgage_rate,income_per_cap,unemployment,electric_stove_share,rent_price_4+room_bus,rent_price_3room_bus,rent_price_1room_bus,rent_price_3room_eco,rent_price_2room_eco,rent_price_1room_eco,students_state_oneshift,old_education_build_share,provision_doctors,students_reg_sports_share,apartment_fund_sqm
16.7999992371,0.130580917001,6.30000019073,1466.15002441,0.0428476631641,1338731,12.1199998856,40307,0.0149999996647,55.2000007629,198.419998169,107.620002747,58.75,47.0400009155,41.4399986267,33.4900016785,85.5055999756,1390,61,67.8499984741,229294.796875
16.7999992371,0.130580917001,6.30000019073,1466.15002441,0.0428476631641,1338731,12.1199998856,40307,0.0149999996647,55.2000007629,198.419998169,107.620002747,58.75,47.0400009155,41.4399986267,33.4900016785,85.5055999756,1390,61,67.8499984741,229294.796875
16.7999992371,0.130580917001,6.30000019073,1462.67004395,0.0428476631641,1338731,12.1199998856,40307,0.0149999996647,55.2000007629,198.419998169,107.620002747,58.75,47.0400009155,41.4399986267,33.4900016785,85.5055999756,1390,61,67.8499984741,229294.796875
16.7999992371,0.130580917001,6.30000019073,1465.14001465,0.0428476631641,1338731,12.1199998856,40307,0.0149999996647,55.2000007629,198.419998169,107.620002747,58.75,47.0400009155,41.4399986267,33.4900016785,85.5055999756,1390,61,67.8499984741,229294.796875
16.7999992371,0.130580917001,6.30000019073,1469.18994141,0.0428476631641,1338731,12.1199998856,40307,0.0149999996647,55.2000007629,198.419998169,107.620002747,58.75,47.0400009155,41.4399986267,33.4900016785,85.5055999756,1390,61,67.8499984741,229294.796875
16.7999992371,0.130580917001,6.30000019073,1469.18994141,0.0428476631641,1338731,12.1199998856,40307,0.0149999996647,55.2000007629,198.419998169,107.620002747,58.75,47.0400009155,41.4399986267,33.4900016785,85.5055999756,1390,61,67.8499984741,229294.796875
16.7999992371,0.130580917001,6.30000019073,1469.18994141,0.0428476631641,1338731,12.1199998856,40307,0.0149999996647,55.2000007629,198.419998169,107.620002747,58.75,47.0400009155,41.4399986267,33.4900016785,85.5055999756,1390,61,67.8499984741,229294.796875
16.7999992371,0.130580917001,6.30000019073,1477.56005859,0.0428476631641,1338731,12.1199998856,40307,0.0149999996647,55.2000007629,198.419998169,107.620002747,58.75,47.0400009155,41.4399986267,33.4900016785,85.5055999756,1390,61,67.8499984741,229294.796875
16.7999992371,0.130580917001,6.30000019073,1469.64001465,0.0428476631641,1338731,12.1199998856,40307,0.0149999996647,55.2000007629,198.419998169,107.620002747,58.75,47.0400009155,41.4399986267,33.4900016785,85.5055999756,1390,61,67.8499984741,229294.796875
16.7999992371,0.130580917001,6.30000019073,1486.51000977,0.0428476631641,1338731,12.1199998856,40307,0.0149999996647,55.2000007629,198.419998169,107.620002747,58.75,47.0400009155,41.4399986267,33.4900016785,85.5055999756,1390,61,67.8499984741,229294.796875
16.7999992371,0.130580917001,6.30000019073,1480.72998047,0.0428476631641,1338731,12.1199998856,40307,0.0149999996647,55.2000007629,198.419998169,107.620002747,58.75,47.0400009155,41.4399986267,33.4900016785,85.5055999756,1390,61,67.8499984741,229294.796875
16.7999992371,0.130580917001,6.30000019073,1486.88000488,0.0428476631641,1338731,12.1199998856,40307,0.0149999996647,55.2000007629,198.419998169,107.620002747,58.75,47.0400009155,41.4399986267,33.4900016785,85.5055999756,1390,61,67.8499984741,229294.796875
16.7999992371,0.130580917001,6.30000019073,1486.88000488,0.0428476631641,1338731,12.1199998856,40307,0.0149999996647,55.2000007629,198.419998169,107.620002747,58.75,47.0400009155,41.4399986267,33.4900016785,85.5055999756,1390,61,67.8499984741,229294.796875
16.7999992371,0.130580917001,6.30000019073,1486.88000488,0.0428476631641,1338731,12.1199998856,40307,0.0149999996647,55.2000007629,198.419998169,107.620002747,58.75,47.0400009155,41.4399986267,33.4900016785,85.5055999756,1390,61,67.8499984741,229294.796875
16.7999992371,0.130580917001,6.30000019073,1495.35998535,0.0428476631641,1338731,12.1199998856,40307,0.0149999996647,55.2000007629,198.419998169,107.620002747,58.75,47.0400009155,41.4399986267,33.4900016785,85.5055999756,1390,61,67.8499984741,229294.796875
16.7999992371,0.130580917001,6.30000019073,1504.68005371,0.0428476631641,1338731,12.1199998856,40307,0.0149999996647,55.2000007629,198.419998169,107.620002747,58.75,47.0400009155,41.4399986267,33.4900016785,85.5055999756,1390,61,67.8499984741,229294.796875
16.7999992371,0.130580917001,6.30000019073,1498.72998047,0.0428476631641,1338731,12.1199998856,40307,0.0149999996647,55.2000007629,198.419998169,107.620002747,58.75,47.0400009155,41.4399986267,33.4900016785,85.5055999756,1390,61,67.8499984741,229294.796875
16.7999992371,0.130580917001,6.30000019073,1496.90002441,0.0428476631641,1338731,12.1199998856,40307,0.0149999996647,55.2000007629,198.419998169,107.620002747,58.75,47.0400009155,41.4399986267,33.4900016785,85.5055999756,1390,61,67.8499984741,229294.796875
16.7999992371,0.130580917001,6.30000019073,1494.57995605,0.0428476631641,1338731,12.1199998856,40307,0.0149999996647,55.2000007629,198.419998169,107.620002747,58.75,47.0400009155,41.4399986267,33.4900016785,85.5055999756,1390,61,67.8499984741,229294.796875
16.7999992371,0.130580917001,6.30000019073,1494.57995605,0.0428476631641,1338731,12.1199998856,40307,0.0149999996647,55.2000007629,198.419998169,107.620002747,58.75,47.0400009155,41.4399986267,33.4900016785,85.5055999756,1390,61,67.8499984741,229294.796875
16.7999992371,0.130580917001,6.30000019073,1494.57995605,0.0428476631641,1338731,12.1199998856,40307,0.0149999996647,55.2000007629,198.419998169,107.620002747,58.75,47.0400009155,41.4399986267,33.4900016785,85.5055999756,1390,61,67.8499984741,229294.796875
16.7999992371,0.130580917001,6.30000019073,1478.22998047,0.0428476631641,1338731,12.1199998856,40307,0.0149999996647,55.2000007629,198.419998169,107.620002747,58.75,47.0400009155,41.4399986267,33.4900016785,85.5055999756,1390,61,67.8499984741,229294.796875
16.7999992371,0.130580917001,6.30000019073,1469.56994629,0.0428476631641,1338731,12.1199998856,40307,0.0149999996647,55.2000007629,198.419998169,107.620002747,58.75,47.0400009155,41.4399986267,33.4900016785,85.5055999756,1390,61,67.8499984741,229294.796875
16.7999992371,0.130580917001,6.30000019073,1462.98999023,0.0428476631641,1338731,12.1199998856,40307,0.0149999996647,55.2000007629,198.419998169,107.620002747,58.75,47.0400009155,41.4399986267,33.4900016785,85.5055999756,1390,61,67.8499984741,229294.796875
16.7999992371,0.130580917001,6.30000019073,1463.19995117,0.0428476631641,1338731,12.1199998856,40307,0.0149999996647,55.2000007629,198.419998169,107.620002747,58.75,47.0400009155,41.4399986267,33.4900016785,85.5055999756,1390,61,67.8499984741,229294.796875
16.7999992371,0.130580917001,6.30000019073,1454.44995117,0.0428476631641,1338731,12.1199998856,40307,0.0149999996647,55.2000007629,198.419998169,107.620002747,58.75,47.0400009155,41.4399986267,33.4900016785,85.5055999756,1390,61,67.8499984741,229294.796875
16.7999992371,0.0756398886442,6.30000019073,1454.44995117,-0.0158107336611,79003,12.279999733,45474,0.0149999996647,55.2000007629,152.529998779,101.669998169,60.0600013733,49.2400016785,41.7900009155,33.6500015259,85.5055999756,1390,61,67.8499984741,229294.796875
16.7999992371,0.0756398886442,6.30000019073,1454.44995117,-0.0158107336611,79003,12.279999733,45474,0.0149999996647,55.2000007629,152.529998779,101.669998169,60.0600013733,49.2400016785,41.7900009155,33.6500015259,85.5055999756,1390,61,67.8499984741,229294.796875
16.7999992371,0.0756398886442,6.30000019073,1442.83996582,-0.0158107336611,79003,12.279999733,45474,0.0149999996647,55.2000007629,152.529998779,101.669998169,60.0600013733,49.2400016785,41.7900009155,33.6500015259,85.5055999756,1390,61,67.8499984741,229294.796875
16.7999992371,0.0756398886442,6.30000019073,1441.16003418,-0.0158107336611,79003,12.279999733,45474,0.0149999996647,55.2000007629,152.529998779,101.669998169,60.0600013733,49.2400016785,41.7900009155,33.6500015259,85.5055999756,1390,61,67.8499984741,229294.796875
16.7999992371,0.0756398886442,6.30000019073,1456,-0.0158107336611,79003,12.279999733,45474,0.0149999996647,55.2000007629,152.529998779,101.669998169,60.0600013733,49.2400016785,41.7900009155,33.6500015259,85.5055999756,1390,61,67.8499984741,229294.796875
16.7999992371,0.0756398886442,6.30000019073,1466.69995117,-0.0158107336611,79003,12.279999733,45474,0.0149999996647,55.2000007629,152.529998779,101.669998169,60.0600013733,49.2400016785,41.7900009155,33.6500015259,85.5055999756,1390,61,67.8499984741,229294.796875
16.7999992371,0.0756398886442,6.30000019073,1478.47998047,-0.0158107336611,79003,12.279999733,45474,0.0149999996647,55.2000007629,152.529998779,101.669998169,60.0600013733,49.2400016785,41.7900009155,33.6500015259,85.5055999756,1390,61,67.8499984741,229294.796875
16.7999992371,0.0756398886442,6.30000019073,1478.47998047,-0.0158107336611,79003,12.279999733,45474,0.0149999996647,55.2000007629,152.529998779,101.669998169,60.0600013733,49.2400016785,41.7900009155,33.6500015259,85.5055999756,1390,61,67.8499984741,229294.796875
16.7999992371,0.0756398886442,6.30000019073,1478.47998047,-0.0158107336611,79003,12.279999733,45474,0.0149999996647,55.2000007629,152.529998779,101.669998169,60.0600013733,49.2400016785,41.7900009155,33.6500015259,85.5055999756,1390,61,67.8499984741,229294.796875
16.7999992371,0.0756398886442,6.30000019073,1476.2800293,-0.0158107336611,79003,12.279999733,45474,0.0149999996647,55.2000007629,152.529998779,101.669998169,60.0600013733,49.2400016785,41.7900009155,33.6500015259,85.5055999756,1390,61,67.8499984741,229294.796875
16.7999992371,0.0756398886442,6.30000019073,1483.56994629,-0.0158107336611,79003,12.279999733,45474,0.0149999996647,55.2000007629,152.529998779,101.669998169,60.0600013733,49.2400016785,41.7900009155,33.6500015259,85.5055999756,1390,61,67.8499984741,229294.796875
16.7999992371,0.0756398886442,6.30000019073,1496.0300293,-0.0158107336611,79003,12.279999733,45474,0.0149999996647,55.2000007629,152.529998779,101.669998169,60.0600013733,49.2400016785,41.7900009155,33.6500015259,85.5055999756,1390,61,67.8499984741,229294.796875
16.7999992371,0.0756398886442,6.30000019073,1478.61999512,-0.0158107336611,79003,12.279999733,45474,0.0149999996647,55.2000007629,152.529998779,101.669998169,60.0600013733,49.2400016785,41.7900009155,33.6500015259,85.5055999756,1390,61,67.8499984741,229294.796875
16.7999992371,0.0756398886442,6.30000019073,1496.18005371,-0.0158107336611,79003,12.279999733,45474,0.0149999996647,55.2000007629,152.529998779,101.669998169,60.0600013733,49.2400016785,41.7900009155,33.6500015259,85.5055999756,1390,61,67.8499984741,229294.796875
16.7999992371,0.0756398886442,6.30000019073,1496.18005371,-0.0158107336611,79003,12.279999733,45474,0.0149999996647,55.2000007629,152.529998779,101.669998169,60.0600013733,49.2400016785,41.7900009155,33.6500015259,85.5055999756,1390,61,67.8499984741,229294.796875
16.7999992371,0.0756398886442,6.30000019073,1496.18005371,-0.0158107336611,79003,12.279999733,45474,0.0149999996647,55.2000007629,152.529998779,101.669998169,60.0600013733,49.2400016785,41.7900009155,33.6500015259,85.5055999756,1390,61,67.8499984741,229294.796875
16.7999992371,0.0756398886442,6.30000019073,1507.48999023,-0.0158107336611,79003,12.279999733,45474,0.0149999996647,55.2000007629,152.529998779,101.669998169,60.0600013733,49.2400016785,41.7900009155,33.6500015259,85.5055999756,1390,61,67.8499984741,229294.796875
16.7999992371,0.0756398886442,6.30000019073,1504.23999023,-0.0158107336611,79003,12.279999733,45474,0.0149999996647,55.2000007629,152.529998779,101.669998169,60.0600013733,49.2400016785,41.7900009155,33.6500015259,85.5055999756,1390,61,67.8499984741,229294.796875
16.7999992371,0.0756398886442,6.30000019073,1485.59997559,-0.0158107336611,79003,12.279999733,45474,0.0149999996647,55.2000007629,152.529998779,101.669998169,60.0600013733,49.2400016785,41.7900009155,33.6500015259,85.5055999756,1390,61,67.8499984741,229294.796875
16.7999992371,0.0756398886442,6.30000019073,1480.98999023,-0.0158107336611,79003,12.279999733,45474,0.0149999996647,55.2000007629,152.529998779,101.669998169,60.0600013733,49.2400016785,41.7900009155,33.6500015259,85.5055999756,1390,61,67.8499984741,229294.796875
16.7999992371,0.0756398886442,6.30000019073,1487.64001465,-0.0158107336611,79003,12.279999733,45474,0.0149999996647,55.2000007629,152.529998779,101.669998169,60.0600013733,49.2400016785,41.7900009155,33.6500015259,85.5055999756,1390,61,67.8499984741,229294.796875
16.7999992371,0.0756398886442,6.30000019073,1487.64001465,-0.0158107336611,79003,12.279999733,45474,0.0149999996647,55.2000007629,152.529998779,101.669998169,60.0600013733,49.2400016785,41.7900009155,33.6500015259,85.5055999756,1390,61,67.8499984741,229294.796875
16.7999992371,0.0756398886442,6.30000019073,1487.64001465,-0.0158107336611,79003,12.279999733,45474,0.0149999996647,55.2000007629,152.529998779,101.669998169,60.0600013733,49.2400016785,41.7900009155,33.6500015259,85.5055999756,1390,61,67.8499984741,229294.796875
16.7999992371,0.0756398886442,6.30000019073,1489.01000977,-0.0158107336611,79003,12.279999733,45474,0.0149999996647,55.2000007629,152.529998779,101.669998169,60.0600013733,49.2400016785,41.7900009155,33.6500015259,85.5055999756,1390,61,67.8499984741,229294.796875
16.7999992371,0.0756398886442,6.30000019073,1478.64001465,-0.0158107336611,79003,12.279999733,45474,0.0149999996647,55.2000007629,152.529998779,101.669998169,60.0600013733,49.2400016785,41.7900009155,33.6500015259,85.5055999756,1390,61,67.8499984741,229294.796875
16.7999992371,0.0756398886442,6.30000019073,1469.51000977,-0.0158107336611,79003,12.279999733,45474,0.0149999996647,55.2000007629,152.529998779,101.669998169,60.0600013733,49.2400016785,41.7900009155,33.6500015259,85.5055999756,1390,61,67.8499984741,229294.796875
16.7999992371,0.0756398886442,6.30000019073,1448.69995117,-0.0158107336611,79003,12.279999733,45474,0.0149999996647,55.2000007629,152.529998779,101.669998169,60.0600013733,49.2400016785,41.7900009155,33.6500015259,85.5055999756,1390,61,67.8499984741,229294.796875
16.7999992371,0.0756398886442,6.30000019073,1444.70996094,-0.0158107336611,79003,12.279999733,45474,0.0149999996647,55.2000007629,152.529998779,101.669998169,60.0600013733,49.2400016785,41.7900009155,33.6500015259,85.5055999756,1390,61,67.8499984741,229294.796875
16.7999992371,-0.236880227923,6.30000019073,1444.70996094,0.0130983581766,197265,12.2899999619,46980,0.0149999996647,55.2000007629,146.410003662,96.6299972534,55.2999992371,49.75,41.9099998474,33.2599983215,85.5055999756,1390,61,67.8499984741,229294.796875
16.7999992371,-0.236880227923,6.30000019073,1444.70996094,0.0130983581766,197265,12.2899999619,46980,0.0149999996647,55.2000007629,146.410003662,96.6299972534,55.2999992371,49.75,41.9099998474,33.2599983215,85.5055999756,1390,61,67.8499984741,229294.796875
16.7999992371,-0.236880227923,6.30000019073,1288.81005859,0.0130983581766,197265,12.2899999619,46980,0.0149999996647,55.2000007629,146.410003662,96.6299972534,55.2999992371,49.75,41.9099998474,33.2599983215,85.5055999756,1390,61,67.8499984741,229294.796875
16.7999992371,-0.236880227923,6.30000019073,1356.54003906,0.0130983581766,197265,12.2899999619,46980,0.0149999996647,55.2000007629,146.410003662,96.6299972534,55.2999992371,49.75,41.9099998474,33.2599983215,85.5055999756,1390,61,67.8499984741,229294.796875
16.7999992371,-0.236880227923,6.30000019073,1351.10998535,0.0130983581766,197265,12.2899999619,46980,0.0149999996647,55.2000007629,146.410003662,96.6299972534,55.2999992371,49.75,41.9099998474,33.2599983215,85.5055999756,1390,61,67.8499984741,229294.796875
16.7999992371,-0.236880227923,6.30000019073,1337.97998047,0.0130983581766,197265,12.2899999619,46980,0.0149999996647,55.2000007629,146.410003662,96.6299972534,55.2999992371,49.75,41.9099998474,33.2599983215,85.5055999756,1390,61,67.8499984741,229294.796875
16.7999992371,-0.236880227923,6.30000019073,1339.35998535,0.0130983581766,197265,12.2899999619,46980,0.0149999996647,55.2000007629,146.410003662,96.6299972534,55.2999992371,49.75,41.9099998474,33.2599983215,85.5055999756,1390,61,67.8499984741,229294.796875
16.7999992371,-0.236880227923,6.30000019073,1339.35998535,0.0130983581766,197265,12.2899999619,46980,0.0149999996647,55.2000007629,146.410003662,96.6299972534,55.2999992371,49.75,41.9099998474,33.2599983215,85.5055999756,1390,61,67.8499984741,229294.796875
16.7999992371,-0.236880227923,6.30000019073,1339.35998535,0.0130983581766,197265,12.2899999619,46980,0.0149999996647,55.2000007629,146.410003662,96.6299972534,55.2999992371,49.75,41.9099998474,33.2599983215,85.5055999756,1390,61,67.8499984741,229294.796875
16.7999992371,-0.236880227923,6.30000019073,1339.35998535,0.0130983581766,197265,12.2899999619,46980,0.0149999996647,55.2000007629,146.410003662,96.6299972534,55.2999992371,49.75,41.9099998474,33.2599983215,85.5055999756,1390,61,67.8499984741,229294.796875
16.7999992371,-0.236880227923,6.30000019073,1308.69995117,0.0130983581766,197265,12.2899999619,46980,0.0149999996647,55.2000007629,146.410003662,96.6299972534,55.2999992371,49.75,41.9099998474,33.2599983215,85.5055999756,1390,61,67.8499984741,229294.796875
16.7999992371,-0.236880227923,6.30000019073,1274.20996094,0.0130983581766,197265,12.2899999619,46980,0.0149999996647,55.2000007629,146.410003662,96.6299972534,55.2999992371,49.75,41.9099998474,33.2599983215,85.5055999756,1390,61,67.8499984741,229294.796875
16.7999992371,-0.236880227923,6.30000019073,1248.56005859,0.0130983581766,197265,12.2899999619,46980,0.0149999996647,55.2000007629,146.410003662,96.6299972534,55.2999992371,49.75,41.9099998474,33.2599983215,85.5055999756,1390,61,67.8499984741,229294.796875
16.7999992371,-0.236880227923,6.30000019073,1237.43005371,0.0130983581766,197265,12.2899999619,46980,0.0149999996647,55.2000007629,146.410003662,96.6299972534,55.2999992371,49.75,41.9099998474,33.2599983215,85.5055999756,1390,61,67.8499984741,229294.796875
16.7999992371,-0.236880227923,6.30000019073,1237.43005371,0.0130983581766,197265,12.2899999619,46980,0.0149999996647,55.2000007629,146.410003662,96.6299972534,55.2999992371,49.75,41.9099998474,33.2599983215,85.5055999756,1390,61,67.8499984741,229294.796875
16.7999992371,-0.236880227923,6.30000019073,1237.43005371,0.0130983581766,197265,12.2899999619,46980,0.0149999996647,55.2000007629,146.410003662,96.6299972534,55.2999992371,49.75,41.9099998474,33.2599983215,85.5055999756,1390,61,67.8499984741,229294.796875
16.7999992371,-0.236880227923,6.30000019073,1283.69995117,0.0130983581766,197265,12.2899999619,46980,0.0149999996647,55.2000007629,146.410003662,96.6299972534,55.2999992371,49.75,41.9099998474,33.2599983215,85.5055999756,1390,61,67.8499984741,229294.796875
16.7999992371,-0.236880227923,6.30000019073,1335.85998535,0.0130983581766,197265,12.2899999619,46980,0.0149999996647,55.2000007629,146.410003662,96.6299972534,55.2999992371,49.75,41.9099998474,33.2599983215,85.5055999756,1390,61,67.8499984741,229294.796875
16.7999992371,-0.236880227923,6.30000019073,1319.02001953,0.0130983581766,197265,12.2899999619,46980,0.0149999996647,55.2000007629,146.410003662,96.6299972534,55.2999992371,49.75,41.9099998474,33.2599983215,85.5055999756,1390,61,67.8499984741,229294.796875
16.7999992371,-0.236880227923,6.30000019073,1320.5,0.0130983581766,197265,12.2899999619,46980,0.0149999996647,55.2000007629,146.410003662,96.6299972534,55.2999992371,49.75,41.9099998474,33.2599983215,85.5055999756,1390,61,67.8499984741,229294.796875
16.7999992371,-0.236880227923,6.30000019073,1307.33996582,0.0130983581766,197265,12.2899999619,46980,0.0149999996647,55.2000007629,146.410003662,96.6299972534,55.2999992371,49.75,41.9099998474,33.2599983215,85.5055999756,1390,61,67.8499984741,229294.796875
16.7999992371,-0.236880227923,6.30000019073,1307.33996582,0.0130983581766,197265,12.2899999619,46980,0.0149999996647,55.2000007629,146.410003662,96.6299972534,55.2999992371,49.75,41.9099998474,33.2599983215,85.5055999756,1390,61,67.8499984741,229294.796875
16.7999992371,-0.236880227923,6.30000019073,1307.33996582,0.0130983581766,197265,12.2899999619,46980,0.0149999996647,55.2000007629,146.410003662,96.6299972534,55.2999992371,49.75,41.9099998474,33.2599983215,85.5055999756,1390,61,67.8499984741,229294.796875
16.7999992371,-0.236880227923,6.30000019073,1297.91003418,0.0130983581766,197265,12.2899999619,46980,0.0149999996647,55.2000007629,146.410003662,96.6299972534,55.2999992371,49.75,41.9099998474,33.2599983215,85.5055999756,1390,61,67.8499984741,229294.796875
16.7999992371,-0.236880227923,6.30000019073,1324.43994141,0.0130983581766,197265,12.2899999619,46980,0.0149999996647,55.2000007629,146.410003662,96.6299972534,55.2999992371,49.75,41.9099998474,33.2599983215,85.5055999756,1390,61,67.8499984741,229294.796875
16.7999992371,-0.236880227923,6.30000019073,1349.39001465,0.0130983581766,197265,12.2899999619,46980,0.0149999996647,55.2000007629,146.410003662,96.6299972534,55.2999992371,49.75,41.9099998474,33.2599983215,85.5055999756,1390,61,67.8499984741,229294.796875
16.7999992371,-0.236880227923,6.30000019073,1331.93005371,0.0130983581766,197265,12.2899999619,46980,0.0149999996647,55.2000007629,146.410003662,96.6299972534,55.2999992371,49.75,41.9099998474,33.2599983215,85.5055999756,1390,61,67.8499984741,229294.796875
16.7999992371,-0.236880227923,6.30000019073,1344.11999512,0.0130983581766,197265,12.2899999619,46980,0.0149999996647,55.2000007629,146.410003662,96.6299972534,55.2999992371,49.75,41.9099998474,33.2599983215,85.5055999756,1390,61,67.8499984741,229294.796875
16.7999992371,-0.236880227923,6.30000019073,1344.11999512,0.0130983581766,197265,12.2899999619,46980,0.0149999996647,55.2000007629,146.410003662,96.6299972534,55.2999992371,49.75,41.9099998474,33.2599983215,85.5055999756,1390,61,67.8499984741,229294.796875
16.7999992371,-0.236880227923,6.30000019073,1344.11999512,0.0130983581766,197265,12.2899999619,46980,0.0149999996647,55.2000007629,146.410003662,96.6299972534,55.2999992371,49.75,41.9099998474,33.2599983215,85.5055999756,1390,61,67.8499984741,229294.796875
16.7999992371,-0.236880227923,6.30000019073,1369.29003906,0.0130983581766,197265,12.2899999619,46980,0.0149999996647,55.2000007629,146.410003662,96.6299972534,55.2999992371,49.75,41.9099998474,33.2599983215,85.5055999756,1390,61,67.8499984741,229294.796875
47.5,0.169775307178,6.17999982834,1375.72998047,-0.0203556604683,333115,11.970000267,53510,0.0149999996647,55.2000007629,174.220001221,101.150001526,59.1899986267,49.3199996948,40.9500007629,32.9599990845,85.5055999756,1390,61,67.8499984741,229294.796875
47.5,0.169775307178,6.17999982834,1373.32995605,-0.0203556604683,333115,11.970000267,53510,0.0149999996647,55.2000007629,174.220001221,101.150001526,59.1899986267,49.3199996948,40.9500007629,32.9599990845,85.5055999756,1390,61,67.8499984741,229294.796875
47.5,0.169775307178,6.17999982834,1366.04003906,-0.0203556604683,333115,11.970000267,53510,0.0149999996647,55.2000007629,174.220001221,101.150001526,59.1899986267,49.3199996948,40.9500007629,32.9599990845,85.5055999756,1390,61,67.8499984741,229294.796875
47.5,0.169775307178,6.17999982834,1382.41003418,-0.0203556604683,333115,11.970000267,53510,0.0149999996647,55.2000007629,174.220001221,101.150001526,59.1899986267,49.3199996948,40.9500007629,32.9599990845,85.5055999756,1390,61,67.8499984741,229294.796875
47.5,0.169775307178,6.17999982834,1382.41003418,-0.0203556604683,333115,11.970000267,53510,0.0149999996647,55.2000007629,174.220001221,101.150001526,59.1899986267,49.3199996948,40.9500007629,32.9599990845,85.5055999756,1390,61,67.8499984741,229294.796875
47.5,0.169775307178,6.17999982834,1382.41003418,-0.0203556604683,333115,11.970000267,53510,0.0149999996647,55.2000007629,174.220001221,101.150001526,59.1899986267,49.3199996948,40.9500007629,32.9599990845,85.5055999756,1390,61,67.8499984741,229294.796875
47.5,0.169775307178,6.17999982834,1349.79003906,-0.0203556604683,333115,11.970000267,53510,0.0149999996647,55.2000007629,174.220001221,101.150001526,59.1899986267,49.3199996948,40.9500007629,32.9599990845,85.5055999756,1390,61,67.8499984741,229294.796875
47.5,0.169775307178,6.17999982834,1352.32995605,-0.0203556604683,333115,11.970000267,53510,0.0149999996647,55.2000007629,174.220001221,101.150001526,59.1899986267,49.3199996948,40.9500007629,32.9599990845,85.5055999756,1390,61,67.8499984741,229294.796875
47.5,0.169775307178,6.17999982834,1348.84997559,-0.0203556604683,333115,11.970000267,53510,0.0149999996647,55.2000007629,174.220001221,101.150001526,59.1899986267,49.3199996948,40.9500007629,32.9599990845,85.5055999756,1390,61,67.8499984741,229294.796875
47.5,0.169775307178,6.17999982834,1367.70996094,-0.0203556604683,333115,11.970000267,53510,0.0149999996647,55.2000007629,174.220001221,101.150001526,59.1899986267,49.3199996948,40.9500007629,32.9599990845,85.5055999756,1390,61,67.8499984741,229294.796875
47.5,0.169775307178,6.17999982834,1362.40002441,-0.0203556604683,333115,11.970000267,53510,0.0149999996647,55.2000007629,174.220001221,101.150001526,59.1899986267,49.3199996948,40.9500007629,32.9599990845,85.5055999756,1390,61,67.8499984741,229294.796875
47.5,0.169775307178,6.17999982834,1362.40002441,-0.0203556604683,333115,11.970000267,53510,0.0149999996647,55.2000007629,174.220001221,101.150001526,59.1899986267,49.3199996948,40.9500007629,32.9599990845,85.5055999756,1390,61,67.8499984741,229294.796875
47.5,0.169775307178,6.17999982834,1362.40002441,-0.0203556604683,333115,11.970000267,53510,0.0149999996647,55.2000007629,174.220001221,101.150001526,59.1899986267,49.3199996948,40.9500007629,32.9599990845,85.5055999756,1390,61,67.8499984741,229294.796875
47.5,0.169775307178,6.17999982834,1344.85998535,-0.0203556604683,333115,11.970000267,53510,0.0149999996647,55.2000007629,174.220001221,101.150001526,59.1899986267,49.3199996948,40.9500007629,32.9599990845,85.5055999756,1390,61,67.8499984741,229294.796875
47.5,0.169775307178,6.17999982834,1311.01000977,-0.0203556604683,333115,11.970000267,53510,0.0149999996647,55.2000007629,174.220001221,101.150001526,59.1899986267,49.3199996948,40.9500007629,32.9599990845,85.5055999756,1390,61,67.8499984741,229294.796875
47.5,0.169775307178,6.17999982834,1322.59997559,-0.0203556604683,333115,11.970000267,53510,0.0149999996647,55.2000007629,174.220001221,101.150001526,59.1899986267,49.3199996948,40.9500007629,32.9599990845,85.5055999756,1390,61,67.8499984741,229294.796875
47.5,0.169775307178,6.17999982834,1329.67004395,-0.0203556604683,333115,11.970000267,53510,0.0149999996647,55.2000007629,174.220001221,101.150001526,59.1899986267,49.3199996948,40.9500007629,32.9599990845,85.5055999756,1390,61,67.8499984741,229294.796875
47.5,0.169775307178,6.17999982834,1356.54003906,-0.0203556604683,333115,11.970000267,53510,0.0149999996647,55.2000007629,174.220001221,101.150001526,59.1899986267,49.3199996948,40.9500007629,32.9599990845,85.5055999756,1390,61,67.8499984741,229294.796875
47.5,0.169775307178,6.17999982834,1356.54003906,-0.0203556604683,333115,11.970000267,53510,0.0149999996647,55.2000007629,174.220001221,101.150001526,59.1899986267,49.3199996948,40.9500007629,32.9599990845,85.5055999756,1390,61,67.8499984741,229294.796875
47.5,0.169775307178,6.17999982834,1356.54003906,-0.0203556604683,333115,11.970000267,53510,0.0149999996647,55.2000007629,174.220001221,101.150001526,59.1899986267,49.3199996948,40.9500007629,32.9599990845,85.5055999756,1390,61,67.8499984741,229294.796875
47.5,0.169775307178,6.17999982834,1345.04003906,-0.0203556604683,333115,11.970000267,53510,0.0149999996647,55.2000007629,174.220001221,101.150001526,59.1899986267,49.3199996948,40.9500007629,32.9599990845,85.5055999756,1390,61,67.8499984741,229294.796875
47.5,0.169775307178,6.17999982834,1335.61999512,-0.0203556604683,333115,11.970000267,53510,0.0149999996647,55.2000007629,174.220001221,101.150001526,59.1899986267,49.3199996948,40.9500007629,32.9599990845,85.5055999756,1390,61,67.8499984741,229294.796875
47.5,0.169775307178,6.17999982834,1329.10998535,-0.0203556604683,333115,11.970000267,53510,0.0149999996647,55.2000007629,174.220001221,101.150001526,59.1899986267,49.3199996948,40.9500007629,32.9599990845,85.5055999756,1390,61,67.8499984741,229294.796875
